Country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,
Bulgaria,6950190.0,6948468.183044147,6946565.141328913,6944461.974432728,6942137.849358413,6939569.811418315,6936732.578765363,6933598.319115181,6930136.408004674,6926313.167583418,6922091.5853194995,6917431.011723251,6912286.837134601,6906610.147382515,6900347.35880565,6893439.83364019,6885823.477484155,6877428.321389152,6868178.092326033,6857989.776880868,6846773.184666815,6834430.519810811,6820855.970973602,6805935.332790402,6789545.6745428955,6771555.075253735,6751822.44683367,6730197.471807313,6706520.685374846,6680623.735487755,6652329.857984421,6621454.608431391,6587806.891765315,6551190.333920716,6511405.038619155,6468249.768575359,6421524.584083828,6371033.962160304,6316590.404111608,6258018.519493058,6195159.552531599,6127876.286006309,6056058.224952069,5979626.928076851,5898541.319111562,5812802.746017928,5722459.629157167,5627611.360701918,5528411.257857224,5425068.305420252,5317847.4758091,5207068.465276626,5093102.761348743,4976369.0064152125,4857326.774866618,4736468.920178842,4614312.767117856,4491390.489146956,4368239.061959742,4245390.20816394,4123360.7409107992,4002643.680417785,3883700.4591934634,3766954.4481447213,3652785.9589566197,3541528.78325192,3433468.2463536826,3328840.683028304,3227834.191758359,3130590.4629602744,3037207.480862221,2947742.8923614533,2862217.8231214765,2780620.9521353557,2702912.6801614054,2629029.2464059694,2558886.699476188,2492384.627013005,2429409.5896907332,2369838.227309768,2313540.0205527176,2260379.709105198,2210219.3750284486,2162920.2091081883,2118343.985394554,2076354.2719536375,2036817.3998224388,1999603.2274260225,1964585.735717163,1931643.441410463,1900659.7025012837,1871522.9011892856,1844126.5391168792,1818369.2610547156,1794154.8177294945,1771391.9778943106,1749994.4091641877,1729880.5282668036,1710973.331666553,1693200.213974981,1676492.775482457,1660786.6264565364,1646021.1896451144,1632139.5047551228,1619088.0357102382,1606816.481229847,1595277.5938859556,1584427.0030934864,1574223.0492794525,1564626.6212573973,1555601.005174787,1547111.7381925748,1539126.4719707086,1531614.8425477832,1524548.348356519,1517900.2345935563,1511645.3853307404,1505760.2210341895,1500222.6034586488,1495011.7454467583,1490108.1268830504,1485493.415874635,1481150.3943601213,1477062.8894105626,1473215.7075597534,1469594.574725017,1466186.0786473558,1462977.615940536,1459957.3420348575,1457114.1242573329,1454437.498369193,1451917.6270628131,1449545.2620452151,1447311.7075525334,1445208.7869698398,1443228.811032241,1441364.548201025,1439609.197026917,1437956.3598625406,1436400.0187486778,1434934.512201786,1433554.5139950945,1432255.012834039,1431031.2935130033,1429878.9192006064,1428793.7146718486,1427771.7508017716,1426809.3296929656,1425902.9713745166,1425049.4000904092,1424245.5328384188,1423488.467444807,1422775.472192024,1422103.975499244,1421471.556522209,1420875.9363040135,1420314.9692243256,1419786.6353994207,1419289.0329304102,1418820.3713280123,
South Sudan,11164571.0,11164111.439365178,11163603.273351258,11163041.368956111,11162420.052815165,11161733.054706149,11160973.445243876,11160133.567141838,11159204.959430248,11158178.27405992,11157043.183802979,11155788.281040693,11154400.966277143,11152867.325577594,11151171.995710324,11149298.016050955,11147226.665976439,11144937.286478925,11142407.084627487,11139610.91951417,11136521.068088029,11133106.96937937,11129334.945437528,11125167.89752945,11120564.975681368,11115481.22025774,11109867.173819331,11103668.462103873,11096825.342783798,11089272.22114544,11080937.132656155,11071741.191506281,11061598.007427176,11050413.071229259,11038083.111853417,11024495.43155745,11009527.220980287,10993044.866370544,10974903.258346222,10954945.1117163,10933000.32273362,10908885.373462532,10882402.81531731,10853340.866213085,10821473.1421089,10786558.585101645,10748341.620508999,10706552.59785737,10660908.592447903,10611114.602759367,10556865.2392343,10497846.95899935,10433740.912309084,10364226.4752565,10288985.499903109,10207707.3483116,10120094.664894637,10025869.93318877,9924782.724310191,9816617.51175529,9701201.926645963,9578415.229686432,9448196.722705761,9310553.763698535,9165569.036581798,9013406.6730204,8854316.812967246,8688638.224428408,8516798.661064768,8339312.694051785,8156776.87459815,7969862.2338771755,7779304.271846246,7585890.685089353,7390447.29935278,7193822.753261504,6996872.544045025,6800443.068041813,6605356.34464818,6412395.9906652095,6222294.9168769885,6035725.148807734,5853289.995901637,5675518.646910969,5502863.148211285,5335697.658614568,5174319.694589424,5018953.077675904,4869752.259187144,4726807.691570435,4590151.8934509335,4459765.915567022,4335585.9696433805,4217509.943756063,4105403.7104353877,3999107.0355197857,3898439.0456445427,3803203.0957104852,3713191.2062530657,3628187.8660383904,3547973.34213386,3472326.4861331885,3401027.07044126,3333857.712396918,3270605.4173989957,3211062.7942593256,3155028.982998645,3102310.3370658457,3052720.9005855084,3006082.7000484876,2962225.904772423,2920988.859846762,2882218.0276232385,2845767.85837908,2811500.5918268724,2779286.029630443,2749001.2621012176,2720530.3820662485,2693764.181709514,2668599.8389086905,2644940.6081392514,2622695.5052546193,2601779.0038751396,2582110.735587726,2563615.199589554,2546221.4873169768,2529863.009854583,2514477.246878901,2500005.500729455,2486392.668006748,2473587.01888592,2461539.992236085,2450205.999852306,2439542.243385051,2429508.5413057716,2420067.166684745,2411182.694686308,2402821.859331653,2394953.419279674,2387548.031883512,2380578.1351875877,2374017.8373410287,2367842.8128117844,2362030.205572263,2356558.5381404217,2351407.6263481923,2346558.4997115275,2341993.326540554,2337695.344203137,2333648.7933810563,2329838.8568184073,2326251.6017925413,2322873.9260836574,2319693.507489465,2316698.7565252767,2313878.7720390046,2311223.2995255864,2308722.6920741275,2306367.873784796,2304150.3054122035,
Zambia,18271442.0,18271040.818634298,18270597.187429294,18270106.61828768,18269564.14939165,18268964.29538505,18268300.99236828,18267567.537130713,18266756.520058066,18265859.75117563,18264868.1783331,18263771.797094744,18262559.551270444,18261219.223297935,18259737.313275702,18258098.90572073,18256287.522764996,18254284.962488506,18252071.120945252,18249623.796411775,18246918.474115025,18243928.0896843,18240622.769321036,18236969.544904668,18232932.041464485,18228470.13495481,18223539.5779712,18218091.59053366,18212072.41376305,18205422.823500015,18198077.60119776,18189964.959704112,18181005.92106603,18171113.644471653,18160192.70153328,18148138.29899336,18134835.44525807,18120158.064150292,18103968.05334834,18086114.29226401,18066431.604226656,18044739.67352885,18020841.939144067,17994524.45540232,17965554.76944121,17933680.798459668,17898629.754265234,17860107.155136816,17817795.943346422,17771355.768709764,17720422.494350385,17664607.98910348,17603500.27789528,17536664.143453974,17463642.270798992,17383957.03285987,17297113.037641596,17202600.541983757,17099899.841459755,16988486.750539653,16867839.248171564,16737445.36179613,16596812.324400209,16445476.955431834,16283017.224246956,16109064.836035017,15923318.54937484,15725557.979837544,15515657.438531103,15293599.226790337,15059485.91019187,14813550.883175945,14556166.50867319,14287849.29816696,14009261.489073006,13721208.551484473,13424632.487125622,13120600.650780182,12810290.360871421,12494969.7851576,12175975.612855831,11854688.448752178,11532506.887705395,11210821.338927953,10890988.666787878,10574308.636322604,10262003.029904194,9955198.037705265,9654910.442191148,9362037.762303954,9077352.30816373,8801499.02210171,8534996.720806384,8278242.241105401,8031516.965042323,7794995.215259685,7568753.920958394,7352783.064644147,7146996.476168588,6951242.573436061,6765314.766842316,6588961.344199517,6421894.570051682,6263798.907876928,6114338.49013546,5973163.573177689,5839916.173799409,5714234.862091841,5595758.774709054,5484130.935460446,5379000.9303392125,5280027.03155,5186877.827564042,5099233.443692089,5016786.403514167,4939242.176969191,4866319.501320879,4797750.48085243,4733280.530571299,4672668.193209088,4615684.83740887,4562114.305861991,4511752.474273285,4464406.800645971,4419895.825668296,4378048.669944829,4338704.52431189,4301712.134258234,4266929.303529791,4234222.395350715,4203465.860208655,4174541.772157914,4147339.3874451774,4121754.7224343503,4097690.149171466,4075054.0136006824,4053760.271826134,4033728.156087168,4014881.8359770477,3997150.122861736,3980466.1864626766,3964767.2726752525,3949994.4561335687,3936092.4076685347,3923009.168229653,3910695.93359108,3899106.861373524,3888198.8894446855,3877931.561658888,3868266.866015399,3859169.0838250425,3850604.6479764227,3842542.0097616967,3834951.5154427234,3827805.289458415,3821077.1252722577,3814742.3829894178,3808777.894076026,3803161.8714226237,3797873.8253517724,
Saint Vincent and the Grenadines,999965.0,999957.5896802818,999949.3949921288,999940.3329341987,999930.3117268649,999919.2298849373,999906.975193063,999893.4235725509,999878.4378289734,999861.86626956,999843.5411725172,999823.2770974437,999800.8690179636,999776.0902597903,999748.6902205755,999718.3918527274,999684.8888829899,999647.8427419367,999606.8791731799,999561.5844911071,999511.5014494407,999456.1246825189,999394.8956733223,999327.1972077027,999252.3472556053,999169.5922245138,999078.0995302754,998976.9494074059,998865.1258928966,998741.5069074344,998604.8533359282,998453.7970290513,998286.8276218119,998102.2780524038,997898.3086862914,997672.8899108995,997423.7830716985,997148.5196453749,996844.3784380897,996508.3607635357,996137.1633852713,995727.1490950589,995274.3147937827,994774.2569314267,994222.134171279,993612.6272163232,992939.8956403565,992197.5317991499,991378.5116630056,990475.142863776,989479.0098198152,988380.9165314728,987170.8270052647,985837.8044095993,984369.9489636105,982754.3360110107,980976.955480409,979022.6538685734,976875.0808959256,974516.6429498498,971928.4661966552,969090.3722792133,965980.8704497253,962577.1704799582,958855.2209286899,954789.778235016,950354.5122593108,945522.1543648187,940264.6942951988,934553.6316098758,928360.2875328565,921656.1818295822,914413.4773372152,906605.4940342931,898207.2906724375,889196.3080957093,879553.0664821564,869261.9016239798,858311.7208315044,846696.7560606494,834417.2839502981,821480.2801936159,807899.9740365956,793698.264521961,778904.967985247,763557.8610721994,747702.5014316678,731391.8122427018,714685.423422146,697648.7916096258,680352.1144559182,662869.0820320558,645275.5137821578,627647.9317213813,610062.1363825646,592591.8315030722,575307.3637988091,558274.6134234092,541554.0671946965,525200.1084022375,509260.5165676797,493776.1858243822,478781.04454744735,464302.154662902,450359.9679543112,436968.7031782548,424136.822738576,411867.5702786721,400159.54680453666,389007.3040207325,378401.9276913512,368331.6027415719,358782.14447799115,349737.48786958517,341180.13162730244,333091.5326093166,325452.45237916807,318243.255485336,311444.1630226345,305035.46511464845,298997.69461275527,293311.7678215074,287959.09519262804,282921.6657347887,278182.1097563828,273723.7423129551,269530.59093828045,265587.4107284291,261879.6875511528,258393.63399236082,255116.17766146373,252034.9445112583,249138.2379552893,246415.01530486648,243854.86193408852,241447.96435221413,239185.08227981182,237057.52088208508,235057.102702982,233176.14043560045,231407.4099775471,229744.12465078424,228179.91006880064,226708.78023114367,225325.11456634308,224023.63613128033,222799.39090032747,221647.72813406662,220564.28188630537,219544.95334056983,218585.8945457469,217683.49273469704,216834.3557717316,216035.2985465125,215283.32995368348,214575.64095616847,213909.59319685728,213282.70840059468,212692.6584396411,212137.25602800862,
Tajikistan,9485545.0,9484118.95260798,9482542.460297907,9480799.738977015,9478873.367972327,9476744.124693517,9474390.80357394,9471790.017918617,9468915.98337256,9465740.281981034,9462231.604603214,9458355.471121807,9454073.926634915,9449345.212781452,9444123.412202403,9438358.06578315,9431993.761731736,9424969.696024673,9417219.204212857,9408669.265264489,9399239.978975058,9388844.018942678,9377386.064777542,9364762.219049376,9350859.414780889,9335554.82260286,9318715.269909317,9300196.685022697,9279843.583796421,9257488.621472625,9232952.23515439,9206042.405046172,9176554.572326835,9144271.755095433,9108964.903481506,9070393.548387755,9028306.80010178,8982444.749106724,8932540.332697231,8878321.725777397,8819515.304905385,8755849.234776998,8687057.707662057,8612885.839146443,8533095.217737785,8447470.055821288,8355823.8365673125,8258006.356195754,8153910.966887806,8043481.76509638,7926720.493642525,7803692.825829887,7674533.668150601,7539451.171984836,7398729.113609518,7252727.325456865,7101880.00867547,6946691.74067009,6787731.255106895,6625622.942957759,6461036.531987769,6294675.124620487,6127262.14816878,5959527.722293325,5792195.008787928,5625967.092151772,5461514.905379189,5299466.619343152,5140398.827530747,4984829.728402237,4833214.387911828,4685942.083183413,4543335.508909287,4405651.801000303,4273084.977736419,4145769.591470499,4023785.2904045507,3907161.9726267396,3795885.312844051,3689902.42205242,3589127.444458337,3493446.947664304,3402724.995396985,3316807.8211697107,3235528.0556804324,3158708.5014661606,3086165.4113269416,3017711.352134237,2953157.5887781465,2892316.129878905,2835001.35112654,2781031.3520317287,2730228.9857589277,2682422.6691617793,2637446.9689884465,2595143.009472317,2555358.735362176,2517949.0422298135,2482775.8134443625,2449707.869308838,2418620.857329352,2389397.0851841117,2361925.3215873865,2336100.570775116,2311823.82125796,2289001.790572558,2267546.654756307,2247375.7858160525,2228411.4800735116,2210580.7010593587,2193814.8194106477,2178049.3691140665,2163223.8053762144,2149281.2789586047,2136168.4150241823,2123835.1073557613,2112234.3192815417,2101321.8986606784,2091056.397538469,2081398.9101586044,2072312.9130022053,2063764.1168449596,2055720.3311114998,2048151.3294300872,2041028.730169498,2034325.8803966786,2028017.7482240673,2022080.8220999811,2016493.0163632673,2011233.582633716,2006283.026829221,2001623.0316610264,1997236.3835591464,1993106.9049650023,1989219.3901387248,1985559.54564067,1982113.934297085,1978869.922599148,1975815.6319302127,1972939.892050864,1970232.1984573696,1967682.6715149889,1965282.0188469964,1963021.499660492,1960892.8913822656,1958888.458593261,1957000.9234095756,1955223.438314636,1953549.5600265227,1951973.2255199566,1950488.7291392044,1949090.7012907937,1947774.088462021,1946534.1342539606,1945366.3618984665,1944266.5574474866,1943230.7543484597,1942255.2186620522,1941336.4353501948,1940471.0953316921,
Gabon,2208426.0,2207134.366146444,2205707.841383805,2204132.6449470194,2202393.655844571,2200474.297487036,2198356.4158114023,2196020.1512074987,2193443.8050878537,2190603.702080645,2187474.0492657116,2184026.794364945,2180231.4853064055,2176055.1341550476,2171462.089655012,2166413.922618309,2160869.330268772,2154784.0662156083,2148110.9039767734,2140799.643385048,2132797.170336247,2124047.5815964006,2114492.3874505237,2104070.8059861874,2092720.1632445327,2080376.4130551277,2066974.7902881384,2052450.6091469675,2036740.215363419,2019782.0969539073,2001518.1525327768,1981895.1085392032,1960866.0679424459,1938392.1628731731,1914444.2718335965,1889004.750332465,1862069.1123041536,1833647.5900210908,1803766.490831758,1772469.269418508,1739817.2337096436,1705889.8099566274,1670784.307899565,1634615.147394342,1597512.5339445046,1559620.6003452246,1521095.0644834717,1482100.4787428852,1442807.1813555919,1403388.0662402469,1364015.3053010795,1324857.1669887262,1286075.0474256217,1247820.828731466,1210234.6490091665,1173443.136695376,1137558.1492823036,1102676.0043219568,1068877.1849168132,1036226.4748058213,1004773.4633628154,974553.3541221408,945588.0058382122,917887.1416284202,891449.6483465944,866264.9262498507,842314.2353763459,819572.0013226605,798007.0420891389,777583.7069827772,758262.9098258801,740003.0528919002,722760.8363709031,706491.9581103151,691151.7093801899,676695.4736367094,663079.1370012742,650259.4196036323,638194.1351786213,626842.3949659528,616164.7542150081,606123.3168784225,596681.802666542,587805.583488377,579461.6939850564,571618.8237351457,564247.2901486326,557319.0034635217,550807.4170008205,544687.4758165459,538935.5561203011,533529.4046353163,528448.0747841239,523671.8623408464,519182.2423945198,514961.80559954856,510994.19788838044,507264.0601689719,503756.97174497944,500459.395027606,497358.62325138744,494442.73058177903,491700.5245565413,489121.5018159362,486695.8049669329,484414.1831257819,482267.9540668395,480248.96898535045,478349.5790907235,476562.6044219588,474881.3045470412,473299.35106355586,471810.8018601249,470410.0769575454,469091.93592429126,467851.45669208595,466684.01573625713,465585.2695225403,464551.13711237157,463577.7839229059,462661.6064569086,461799.21808688226,460987.435648053,460223.26698729093,459503.89919103315,458826.68766992376,458189.14582138986,457588.9354506608,457023.8576914637,456491.8445909409,455990.95113309356,455519.3478386062,455075.31375451107,454657.2299403371,454263.5733042157,453892.91086420853,453543.89432596957,453215.25502304576,452905.7991443536,452614.40327000094,452340.01016813616,452081.62485514017,451838.31088975543,451609.1869029414,451393.4233165577,451190.2392437273,450998.89967364597,450818.7127185755,450649.0270463143,450489.2294954065,450338.74291729135,450197.02384636947,450063.56069867004,449937.87188312627,449819.5038694357,449708.0296754102,449603.0473114091,449504.1783181144,449411.0662913149,449323.3756732827,
Cote d'Ivoire,986359.0,983536.5865840353,980435.0847298981,977030.0715071906,973295.6629792487,969204.5750228208,964728.2237432359,959836.8746027177,954499.8447804876,948685.7691820492,942362.9357534248,935499.6965872074,928064.9595059298,920028.7625452469,911362.9302040613,902041.8066675615,892043.0559754657,881348.5134458704,869945.0666021593,857825.5358912186,844989.5229821884,831444.184722159,817204.8900639407,802295.7158447215,786749.7385239826,770609.0850639105,753924.7135247078,736755.9098095119,719169.4976884006,701238.7790068544,683042.236919165,664662.0510471865,646182.4846403686,627688.212939193,609262.66581506,590986.4542462444,572935.9443885343,555182.0282754215,537789.1297567475,520814.4676828085,504307.57948787126,488310.0952498033,472855.7480842365,457970.5850933457,443673.34545202873,429975.96969905763,416884.20341416384,404398.2584881013,392513.5001147403,381221.1388424424,370508.89825442765,360361.6503385828,350762.00181570975,341690.82433703844,333127.7299231873,325051.48529982776,317440.368077779,310272.4704844553,303525.95116770174,297179.24092825974,291211.20849198446,285601.28960422985,280329.5850739036,275376.93245828466,270724.954849356,266356.091754894,262253.61326116644,258401.62313471106,254785.05116646175,251389.63768033893,248201.91293724123,245209.1707222953,242399.44018499178,239761.4546318263,237284.6192343973,234958.9785338573,232775.18315649984,230724.45762432914,228798.56833289715,226989.79259619673,225290.88888846373,223695.06805464457,222195.96623300866,220787.618348024,219464.43379253434,218221.1728548757,217052.92475878488,215955.08679688102,214923.3448322016,213953.65492082044,213042.22606875916,212185.50408819108,211380.15645586708,210623.05815757732,209911.27841998634,209242.06831654356,208612.8491738661,208021.2017265599,207464.85599174528,206941.6817881388,206449.67989351175,205986.9737604191,205551.8017898156,205142.51009458982,204757.54574281987,204395.4504362606,204054.8545972631,203734.47184379707,203433.0938108971,203149.5853186338,202882.8798337445,202631.97523993815,202395.92985897878,202173.85874500996,201964.93018468004,201768.36246067745,201583.42077469753,201409.41439991005,201245.69398419064,201091.6490444322,200946.70560025002,200810.32396517083,200681.9966695049,200561.24651312522,200447.62474200662,200340.70932889107,200240.10337008577,200145.43356842757,200056.34882370962,199972.51889383313,199893.6331531991,199819.39940308637,199749.5427868727,199683.80474803847,199621.94204833574,199563.7258707034,199508.94094193974,199457.38473743098,199408.86672090978,199363.20762345465,199320.23878625815,199279.80151806725,199241.74650985596,199205.9332788949,199172.22963831364,199140.51121428193,199110.6609750788,199082.56879946435,199056.13106937235,199031.25027920157,199007.834680752,198985.79793755562,198965.05880621777,198945.54083758738,198927.17208875908,198909.88486156837,198893.61544866397,198878.30389808965,198863.89379381537,198850.3320433258,
Botswana,2341126.0,2341015.505665707,2340893.326461383,2340758.2288307576,2340608.849461302,2340443.6817800086,2340261.0609540897,2340059.1474875263,2339835.909064337,2339589.100576494,2339316.242133136,2339014.594854344,2338681.1342681814,2338312.5210522856,2337905.0688799596,2337454.7091567223,2336956.952357536,2336406.845624812,2335798.926382097,2335127.1716194334,2334384.942518254,2333564.9240794,2332659.059409977,2331658.478336875,2330553.419992262,2329333.149088843,2327985.8656061525,2326498.607659056,2324857.147347053,2323045.8797189756,2321047.704518873,2318843.901587107,2316413.999587675,2313735.639400956,2310784.4330701474,2307533.818977977,2303954.916938256,2300016.3828923353,2295684.269389031,2290921.893284451,2285689.715767918,2279945.24299224,2273642.9504276114,2266734.2392742224,2259167.4388448154,2250887.859350838,2241837.910235735,2231957.296414345,2221183.305944757,2209451.203446349,2196694.7440163274,2182846.8212592728,2167840.2615033328,2151608.7747089285,2134088.0657753265,2115217.1080033183,2094939.5719807772,2073205.391470509,2049972.4413117797,2025208.2928809763,1998891.993432577,1971015.805856536,1941586.8464535663,1910628.532222439,1878181.7522459356,1844305.6884385988,1809078.200014312,1772595.7077223149,1734972.5413055965,1696339.715842142,1656843.1722890455,1616641.4791106102,1575903.1238136818,1534803.44670637,1493521.3627738606,1452235.998686172,1411123.3837621924,1370353.3258624102,1330086.5903488784,1290472.474678199,1251646.8476260453,1213730.6903914586,1176829.147878421,1141031.0811469345,1106409.0537121412,1073019.7438501792,1040904.6719113284,1010091.1958911879,980593.7017907056,952414.9105315829,925547.2531433192,899974.2584611392,875671.9088657917,852609.9332996567,830753.0137901781,810061.8887380144,790494.3440432777,772006.0913492509,754551.5286194914,738084.3960250235,722558.3265852324,707927.3033368039,694146.0339031062,681170.2463155966,668956.9222653435,657464.4716054581,646652.8580749622,636483.6850951012,626920.2461588448,617927.5477683148,609472.3091353753,601522.943815436,594049.5268617634,587023.7508946487,580418.8741613971,574209.6624706227,568372.327270288,562884.4613322669,557724.9731760505,552874.0214984738,548312.9501532386,544024.2244036588,539991.3689824587,536198.9081604365,532632.3079376934,529277.9210767994,526122.9343855437,523155.3186930602,520363.78135446494,517737.72139045666,515267.1870515362,512942.83583740785,510755.8968035546,508698.13517820655,506761.8190594223,504939.6881566564,503224.9244388663,501611.1246496975,500092.2745029869,498662.724511785,497317.16733122227,496050.61654900224,494858.38680474664,493736.0751770336,492679.54374630225,491684.90326579154,490748.49786490016,489866.8907234706,489036.8506507988,488255.33950963314,487519.50043564016,486826.6467950874,486174.2518383097,485559.938996842,484981.47279126407,484436.7503007187,483923.7931674864,483440.74009250477,482985.83979946247,482557.4444271515,
El Salvador,6468354.0,6466038.931206126,6463480.8210657565,6460654.4917329205,6457532.231768885,6454083.557691123,6450274.95705497,6446069.611959665,6441427.102926247,6436303.092974065,6430648.992142182,6424411.603216172,6417532.750029018,6409948.890473289,6401590.717346414,6392382.750925133,6382242.929393341,6371082.204087587,6358804.14857287,6345304.592546217,6330471.295686173,6314183.6768960375,6296312.619406003,6276720.3749534665,6255260.5942215305,6231778.512374562,6206111.327250712,6178088.80291381,6147534.141123292,6114265.1611574255,6078095.826775116,6038838.16139322,5996304.582882698,5950310.682151555,5900678.460858758,5847240.022886787,5789841.68790394,5728348.486396241,5662648.949990274,5592660.072635426,5518332.307327038,5439654.4166718405,5356657.95544392,5269421.156560059,5178071.999478222,5082790.2009468535,4983807.928845821,4881409.081461937,4775926.9994014315,4667740.580755815,4557268.917240374,4444964.457137836,4331305.048538792,4216785.122869046,4101906.3485743157,3987168.1771774604,3873058.652732998,3760045.846118322,3648570.2334737694,3539038.2605516594,3431817.2586103952,3327231.7932034484,3225561.443974378,3127039.9637924964,3031855.6444904823,2940152.776229841,2852033.9732904737,2767563.185423687,2686769.166232342,2609649.2431218596,2536173.2097922587,2466287.2146210438,2399917.522120003,2336974.0736324447,2277353.7845357317,2220943.537335912,2167622.8607650623,2117266.274534441,2069745.3265504164,2024930.3242987858,1982691.7808815562,1942901.6197657154,1905434.1306828433,1870166.743959485,1836980.611265065,1805761.045520931,1776397.8286115846,1748785.408585636,1722823.0118937686,1698414.6780386209,1675469.237945437,1653900.243740357,1633625.8629253835,1614568.7436660859,1596655.861773777,1579818.3509848674,1563991.3264212995,1549113.7002207628,1535127.9981325183,1521980.173920279,1509619.4288189954,1497998.0333971605,1487071.15582048,1476796.6958599072,1467135.12559416,1458049.3375153453,1449504.499410467,1441467.91738652,1433908.9039581073,1426798.657445027,1420110.1434040589,1413817.9867112157,1407898.36825709,1402328.9276436793,1397088.6729188233,1392157.8948746962,1387518.0869036764,1383151.8702720106,1379042.9236094288,1375175.9171277478,1371536.4509158877,1368110.997073817,1364886.8457291655,1361852.0542283333,1358995.3997999507,1356306.3350496131,1353774.9463697332,1351391.915012471,1349148.4804852672,1347036.4065207848,1345047.9488431418,1343175.825373709,1341413.1878806774,1339753.5958224332,1338190.9914514048,1336719.6767873887,1335334.2917789214,1334029.7939902453,1332801.4394522468,1331644.7647177675,1330555.5700680972,1329529.9036472214,1328564.046722179,1327654.4996585147,1326797.9689535717,1325991.3548597936,1325231.7399442436,1324516.378182286,1323842.6848430033,1323208.2268848838,1322610.7140502331,1322047.9903212488,1321518.025859129,1321018.9097935327,1320548.8432726485,1320106.1327218558,1319689.183422345,1319296.4940966114,1318926.65105543,1318578.3233495145,
Brazil,210164311.0,209743340.8333938,209279892.08799115,208770013.60533616,208209459.0265646,207593680.5596266,206917826.54346696,206176743.8478963,205364986.25637847,204476830.11541325,203506298.53577363,202447196.05193567,201293154.45269844,200037692.06629714,198674287.40866205,197196468.43731132,195597918.09162325,193872596.65251493,192014879.96149078,190019712.60869288,187882773.55388838,185600650.6463238,183171019.2510849,180592818.91507798,177866420.8310524,174993778.07761624,171978549.43674782,168826188.78445962,165543991.13813964,162141088.70689222,158628392.02319205,155018473.46086788,151325394.04489952,147564477.50684553,143752038.91478875,139905077.96946412,136040949.58401778,132177026.06619215,128330364.42707266,124517393.075395,120753630.57246608,117053444.58490448,113429859.1913832,109894414.13395068,106457075.57970837,103126197.60466802,99908529.2173474,96809261.06268893,93832105.3621162,90979400.56368262,88252234.3795456,85650578.13342641,83173425.59137498,80818932.1783936,78584549.91654596,76467154.77180359,74463164.71914269,72568646.70889579,70779412.03130214,69091099.95703547,67499249.72966875,65999361.78685078,64586948.827488914,63257577.592775755,62006902.55245948,60830692.31401529,59724849.70981817,58685426.565665595,57708634.00475368,56790848.68977158,55928616.23684718,55118651.91402442,54357839.35426012,53643227.64354208,52972027.2138594,52341604.77267258,51749477.58474498,51193307.30094372,50670893.49664438,50180167.083261415,49719183.65870497,49286116.95514679,48879252.37666064,48496980.704512276,48137792.05230414,47800270.01620186,47483086.104969464,47184994.402421646,46904826.53841307,46641486.88175159,46393948.034976736,46161246.55143189,45942478.93610877,45736797.854937136,45543408.59467116,45361565.728033215,45190569.99919365,45029765.3940898,44878536.403201394,44736305.45854377,44602530.53095301,44476702.88388213,44358344.98318695,44247008.52142622,44142272.587090865,44043741.941924006,43951045.416043095,43863834.40445089,43781781.45914857,43704578.97400367,43631937.95327605,43563586.85872511,43499270.531453304,43438749.18181018,43381797.44424762,43328203.49196354,43277768.20645913,43230304.401913464,43185636.095948875,43143597.82829042,43104034.0204359,43066798.37620671,43031753.31981498,42998769.46765794,42967725.13466026,42938505.869243115,42911004.0186245,42885118.31952411,42860753.51481199,42837819.99384739,42816233.4532075,42795914.580426596,42776788.755083084,42758785.76893276,42741839.5631886,42725887.980585545,42710872.533981234,42696738.187647514,42683433.15237063,42670908.69296436,42659118.94649231,42648020.752570674,42637573.492981926,42627738.941284135,42618481.12143458,42609766.17428717,42601562.2329076,42593839.30465796,42586569.160597056,42579725.23148855,42573282.50965639,42567217.45717491,42561507.919040434,42556133.04172696,42551073.19660177,42546309.907666646,42541825.783868834,42537604.455116384,42533630.51223797,42529889.45051401,
