Country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,
North Macedonia,401.0,1313.4532331762177,2321.4452623777947,3434.7635746211927,4664.150714624922,6021.387051097748,7519.37826247674,9172.247426177417,10995.431197416894,13005.77938509102,15221.65709065065,17663.048041730013,20351.65764132722,23311.013672141737,26566.562127327797,30145.75511411332,34078.127150984554,38395.355488256864,43131.299387938576,48322.01255940057,54005.722194055146,60222.76750420055,67015.48939174504,74428.06398552831,82506.2712385777,91297.19034809191,100848.81427645152,111209.57766922974,122427.79328772027,134550.99514581708,147625.1897923186,161694.02133436655,176797.86064402002,192972.83406584864,210249.8131400146,228653.39206810275,248200.88471016628,268901.37720068,290754.874007173,313751.57703943114,337871.3352171513,363083.29787492857,389345.7986063532,416606.487613178,444802.7207024981,473862.20075436,503703.8562635218,534238.9304675595,565372.2451041163,597003.5967948469,629029.2373590718,661343.3891175197,693839.7470907035,726412.9238303195,758959.7980414581,791380.7350332788,823580.6556572404,855469.9382306671,886965.1460763451,917989.580164646,948473.6616924611,978355.1546785572,1007579.2482507332,1036098.5064140887,1063872.708856321,1090868.6013297148,1117059.5713715255,1142425.2673751886,1166951.177492628,1190628.1812830518,1213452.0867543085,1235423.1640696481,1256545.6836004022,1276827.4653165182,1296279.4464251206,1314915.2697749166,1332750.8974064454,1349804.2495711946,1366094.8716187265,1381643.6282767584,1396472.4270878634,1410603.966302349,1424061.5105795958,1436868.690816977,1449049.3266829813,1460627.2717868073,1471626.278152227,1482069.8796891377,1491981.292461651,1501383.330281022,1510298.3343341432,1518748.1151974206,1526753.9061812302,1534336.3264724626,1541515.3531605706,1548310.3008752412,1554739.8086158314,1560821.831929139,1566573.6406232805,1572011.8206485696,1577152.2797713624,1582010.2564795124,1586600.3313086454,1590936.4407194946,1595031.8922953785,1598899.3818481588,1602551.0110800029,1605998.3066841925,1609252.2394017433,1612323.2440722666,1615221.23930099,1617955.6477353685,1620535.4157418625,1622969.0333638694,1625264.5535852057,1627429.611588174,1629471.4433040954,1631396.903723673,1633212.4845260477,1634924.3312935075,1636538.260083726,1638059.7734759443,1639494.0760097443,1640846.0890383406,1642120.4650057398,1643321.601117819,1644453.6524692012,1645520.5445414993,1646525.9852299227,1647473.4762671827,1648366.3241277896,1649207.6504292642,1650000.4018256646,1650747.3594451032,1651451.1478287952,1652114.2434610273,1652738.9828417124,1653327.5701663992,1653882.0846029294,1654404.4872016143,1654896.6274387368,1655360.2494140607,1655796.9977280318,1656208.4230381667,1656595.987328851,1656961.068892114,1657304.9670240853,1657628.9065038094,1657934.0417832192,1658221.4609766395,1658492.189632534,1658747.1942633549,1658987.385731197,1659213.6224004908,1659426.7131341638,1659627.420136718,1659816.4615944736,1659994.5142202475,1660162.21561928,1660320.166526829,
Cuba,87.0,345.30726994420064,630.9450621484342,946.8019030959783,1296.0708902454207,1682.2816537535687,2109.3356114426256,2581.544905957888,3103.675357439754,3680.9938174805447,4319.320408273552,5025.086156685609,5805.396441768133,6668.1008783369725,7621.870340839208,8676.281695460673,9841.911014334195,11130.436066329803,12554.748926505641,14129.079628463247,15869.131722484843,17792.231081946764,19917.488601042896,22265.97833050102,24860.932030558914,27727.951371293355,30895.23921909209,34393.85097877279,38257.967509741,42525.19057600597,47236.862091108094,52438.40792156367,58179.707078910425,64515.48688247917,71505.74347445233,79216.18843413974,87718.71894476842,97091.91050195426,107421.52986429946,118801.06137033597,131332.24545900663,145125.6179165744,160301.04189258144,176988.22447783116,195327.19492438086,215468.7382117989,237574.7550924819,261818.5245099984,288384.85053055425,317470.0443759014,349281.7249874738,384038.3880970156,421968.70103101694,463310.49421104556,508309.38702555164,557217.0254460425,610288.8809992805,667781.5956316119,729949.8363072588,797042.6761489452,869299.5042372615,946945.4988694624,1030186.7474807736,1119205.0788147822,1214152.742673387,1315147.0832348075,1422265.3772232814,1535540.0207728297,1654954.2731828797,1780438.7566010237,1911868.8964150993,2049063.4645463382,2191784.3569050324,2339737.6813021903,2492576.1691247923,2649902.888280621,2811276.1570975604,2976215.5062155616,3144208.4873525808,3314718.115912181,3487190.688214067,3661063.7162810233,3835773.7395066624,4010763.7938428167,4185490.337234342,4359429.47930562,4532082.406464351,4702979.928818582,4871686.109579379,5037800.9975109175,5200962.453675043,5360847.225219161,5517171.216303967,5669689.146278439,5818193.629534742,5962513.81448075,6102513.599023214,6238089.643071296,6369169.111979917,6495707.314344908,6617685.275252928,6735107.2851077495,6847998.479853666,6956402.487857657,7060379.166043389,7160002.46047019,7255358.37487565,7346543.098486259,7433661.258541789,7516824.338722331,7596149.220344391,7671756.87810395,7743771.20641812,7812317.970569399,7877523.886480097,7939515.805744091,7998420.011261533,8054361.606435237,8107463.993407325,8157848.431864251,8205633.670057924,8250935.64145592,8293867.219383304,8334538.0247506155,8373054.277140368,8409518.691206735,8444030.402876552,8476684.932174914,8507574.167581944,8536786.378155522,8564406.241359074,8590514.890359074,8615189.973593848,8638505.726556817,8660533.053031953,8681339.612912873,8700989.917587796,8719545.427594539,8737064.655824328,8753603.26962889,8769214.197623882,8783947.735476438,8797851.649264706,8810971.280361857,8823349.6483534,8835027.551119147,8846043.664845984,8856434.638514169,8866235.188999927,8875478.190861586,8884194.764610182,8892414.361456117,8900164.845274305,8907472.570936665,8914362.46001649,8920858.073384242,8926981.680718023,8932754.326959653,8938195.895833096,8943325.170863556,
Pakistan,5426.0,32726.807681637365,62909.04409324055,96274.98251771479,133158.197009178,173926.71270631166,218986.45105047774,268784.9981170557,323815.715706868,384622.2215788509,451803.26350169524,526018.0119417477,607991.7922285743,698522.2813276495,798486.1914513893,908846.442248796,1030659.8429778941,1165085.2847572067,1313392.4318172329,1476970.8932357903,1657339.839088077,1856158.0085567904,2075234.0311433994,2316536.950970994,2582206.820389011,2874565.183896155,3196125.2273415807,3549601.30736577,3937917.542021487,4364215.056943358,4831857.417688988,5344433.693519812,5905758.564285755,6519868.763594379,7191015.098804949,7923649.259810741,8722404.562373873,9592069.77541546,10537555.244508216,11563850.591490634,12675973.314712666,13878908.068212576,15177536.368852517,16576557.204367278,18080398.814490426,19693123.45542273,21418326.457460087,23259031.971230105,25217588.35169152,27295566.564323336,29493665.155805126,31811625.93293092,34248164.132114634,36800916.9037377,39466413.3274341,42240068.485063754,45116203.14191494,48088089.63861755,51148023.300185636,54287417.533083156,57496919.7248149,60766544.08193338,64085817.04746822,67443930.32030833,70829896.47103326,74232702.33621778,77641455.77768286,81045521.99751614,84434646.26617756,87799060.93343809,91129575.16579981,94417646.73147783,97655436.01280332,100835842.8537733,103952527.30653773,106999915.84773359,109973194.759038,112868292.48637575,115681852.81496197,118411200.77968618,121054303.12953602,123609724.32374747,126076580.45652317,128454491.56236644,130743533.58726388,132944191.02903122,135057310.76324567,137084057.7273722,139025872.79255012,140884433.1965195,142661615.6317741,144359462.2143536,145980149.24758798,147525958.8100441,148999253.14527032,150402451.5990615,151738010.224693,153008403.6184145,154216109.0465423,155363592.6276361,156453297.37553647,157487633.01275533,158468967.31117192,159399618.90344235,160281851.33346534,161117868.27957642,161909809.78000113,162659749.36482397,163369691.98514307,164041572.63244638,164677255.56644434,165278534.06543583,165847130.63018093,166384697.57150927,166892817.91224194,167373006.57780772,167826711.7950362,168255316.69105566,168660141.01880136,169042443.0187627,169403421.34130207,169744217.05263135,170065915.6656845,170369549.2055133,170656098.2633179,170926494.05885607,171181620.4737569,171422316.0637741,171649376.02518824,171863554.1328182,172065564.6178986,172256083.98805952,172435752.81679127,172605177.4477088,172764931.66412932,172915558.27764904,173057570.66804716,173191454.26347518,173317667.9507533,173436645.43984005,173548796.5566409,173654508.48953605,173754146.97198868,173848057.41266388,173936565.9763968,174019980.6085587,174098592.01518077,174172674.58951458,174242487.2971785,174308274.5153327,174370266.82900795,174428681.78886372,174483724.6262856,174535588.93512923,174584457.3158434,174630501.98545575,174673885.35688588,174714760.58542922,174753272.08746907,174789556.03052658,
France,30141.0,52480.606057941324,77163.39661175932,104431.00797139342,134549.07970756435,167809.4378021324,204532.43213044363,245069.42663736906,289805.43634751684,339161.9217548626,393599.7025844665,453621.9917453679,519777.5228581883,592663.7338336593,672929.9640490611,761280.6098803717,858478.1684011277,965346.0773109524,1082771.2597604224,1211706.238856719,1353170.6750199278,1508252.166820773,1678106.1179819892,1863954.4595806354,2067082.9929762704,2288837.1231441176,2530615.68405152,2793862.657504249,3080056.495956893,3390696.861369571,3727288.6025643903,4091322.8461752255,4484255.287975985,4907481.640714662,5362310.5813853,5849934.597091617,6371399.262100932,6927571.671673495,7519108.995331872,8146428.136326758,8809677.66988879,9508713.275758635,10243077.829933558,11011987.266094988,11814323.154007813,12648632.699617708,13513136.577536233,14405744.659669442,15324079.355014104,16265505.947886098,17227168.955170527,18206033.293774165,19198928.858023733,20202597.00467871,21213737.452280015,22229054.12783069,23245298.677456755,24259310.50435552,25268052.578224573,26268642.245879106,27258376.79814077,28234753.5723916,29195484.734333538,30138506.938868403,31061986.269288663,31964318.9060699,32844128.094149023,33700257.94600204,34531764.638131,35337905.58027248,36118127.062774174,36872050.747265,37599459.59422902,38300283.45697353,38974584.62436481,39622543.6686715,40244445.69438199,40840667.19847227,41411663.62171929,41957957.69620908,42480128.61307763,42978802.05258539,43454641.073662385,43908337.83604934,44340606.16549853,44752174.88516739,45143781.90455091,45516169.00872499,45870077.28979648,46206243.1969183,46525395.12540479,46828250.5196223,47115513.43223541,47387872.49393248,47645999.259197384,47890546.87815469,48122149.06563476,48341419.3288129,48548950.42300705,48745314.00705786,48931060.47125768,49106718.91656771,49272797.26047078,49429782.449667,49578140.76854421,49718318.21967084,49850740.9716409,49975815.85222076,50093930.888085894,50205455.86778016,50310742.93469067,50410127.19083871,50503927.31470013,50592446.17799601,50675971.46800238,50754776.30220566,50829119.83915552,50899247.87668458,50965393.44040108,51027777.35803032,51086608.81938632,51142085.91851282,51194396.180874355,51243717.07178806,51290216.487776704,51334053.22875094,51375377.45306336,51414331.11335213,51451048.375193805,51485656.01745828,51518273.815460175,51549014.906701945,51577986.14029748,51605288.40998214,51631016.971311495,51655261.74403928,51678107.59973386,51699634.63400082,51719918.42730073,51739030.290864,51757037.50088627,51774003.52086876,51789988.21148022,51805048.03074937,51819236.22276032,51832602.99670578,51845195.69658373,51857058.961503334,51868234.87768348,51878763.12189006,51888681.09720847,51898024.061544694,51906825.24895081,51915115.98432353,51922925.79173095,51930282.49676353,51937212.32322841,51943739.98443459,51949888.769354716,51955680.62396942,
Taiwan*,7.0,54.743271954336045,107.53504538268686,165.9079196877467,230.45040632328514,301.81273628474355,380.7132557405135,467.94547139925163,564.3858044214755,671.0021073249463,788.8630465988579,919.14839588687,1063.160340290059,1222.3358626668964,1398.260335287773,1592.6823871091485,1807.5301619528757,2044.9290735222096,2307.221166020184,2596.9861925415416,2917.0645196504734,3270.5819734612287,3660.976720057851,4092.028277049887,4567.888728824291,5093.116223648016,5672.710721976682,6312.152065201881,7017.44024842158,7795.137749968694,8652.413861177765,9597.090481247636,10637.68921160068,11783.479127825476,13044.52429194032,14431.730622893798,15956.890429492569,17632.723554620363,19472.913737822288,21492.137382155197,23706.08366823565,26131.462498748213,28785.997411905977,31688.401160820995,34858.3288715689,38316.306622211974,42083.63073712743,46182.2340268268,50634.51613894531,55463.134169680176,60690.75217103884,66339.74727914084,72431.87374297873,78987.88670713102,86027.12889093012,93567.08845670361,101622.93537300844,110207.0485794446,119328.54819125777,128992.84804532025,139201.24588420108,149950.56942033538,161232.8956299964,173035.35897579006,185340.06196670502,198124.09800635834,211359.6915678514,225014.45524773127,239051.75907210214,253431.20191308763,268109.16951826395,283039.4606472338,298173.9603347601,313463.33847857127,328857.7504254654,344307.5188361895,359763.77828781423,375179.0664824603,390507.8495076932,405706.97278014134,420736.03291356267,435557.66873276513,450137.77274500736,464445.6244755069,478453.9607160402,492138.97604848945,505480.27174021595,518460.75967645086,531066.5258315706,543286.6657880677,555113.0972827988,566540.3574248062,577565.3908731084,588187.3330287382,598407.294494192,608228.148866374,617654.3269236061,626691.6207515899,635346.9977146102,643628.4262366527,651544.7145861817,659105.3618097043,666320.4217310484,673200.3797486556,679756.0416536179,685998.4343822101,691938.7170609967,697588.1042036533,702957.7969231163,708058.9243663279,712902.4922086394,717499.3400148123,721860.1042975656,725995.1884731093,729914.7379805113,733628.620423661,737146.410286011,740477.3773310849,743630.4784222139,746614.3524022267,749437.3175474514,752107.3712090782,754632.1914569975,757019.1402954526,759275.2681904037,761407.3198738766,763421.7410043326,765324.6856488017,767122.0242667063,768819.3522973482,770421.9989510431,771935.0363537894,773363.2887672322,774711.341941722,775983.5523914082,777184.056680087,778316.7805792408,779385.4480973106,780393.5903123189,781344.5540246676,782241.5101921705,783087.4620571936,783885.2531306756,784637.5748170046,785346.9738464318,786015.859365044,786646.5097996541,787241.0794382303,787801.60472727,788330.0103275444,788828.1148734477,789297.6365154289,789740.1981707562,790157.3325618568,790550.4870042463,790921.0279697888,791270.2454299902,791599.3569759055,791909.5117503756,792201.7941676294,
Western Sahara,1.0,2.0586600308553944,3.229391139172677,4.524056362340473,5.955774068899305,7.539051050828059,9.289929291034888,11.226148253229308,13.367324526744442,15.735150316200778,18.353612954508012,21.249237278231565,24.451354418386014,27.99239802089253,31.908232173992108,36.2385138666775,41.02709370065923,46.322458742368816,52.17822207644119,58.65366386057742,65.81432942710494,73.73268965784574,82.48887195424071,92.17146662643648,102.87841858379244,114.71801255436279,127.80996049482616,142.2866038483162,158.2942406566624,175.99459034520103,195.56641256274827,217.20729255103905,241.1356116137877,267.59272301840383,296.845349850676,329.1882305521648,364.9470368376334,404.4815869070271,448.18938706266545,496.5095321066045,549.9270008439846,608.977376470678,674.2520429730829,746.4038915588853,826.1535908078197,914.2964648299961,1011.7100358394754,1119.3622851679595,1238.3206935305739,1369.7621212901356,1514.9835914157752,1675.4140435188735,1852.627120316513,2048.355056281606,2264.5037292038046,2503.168930067508,2766.653914550943,3057.4882565616394,3378.4480681394944,3732.5775401279197,4123.211851284396,4554.001368833822,5028.937036059316,5552.376856347706,6129.073256118683,6764.201072329269,7463.385805615739,8232.731700962084,9078.849087779483,10008.880276495236,11030.523170792512,12152.05155252215,13382.33087886654,14730.828178567252,16207.614437140044,17823.357741561544,19589.305173478857,21517.25136113496,23619.491487099967,25908.756450865123,28398.128094673324,31100.93240415256,34030.60897557462,37200.555779405935,40623.94849047835,44313.53487160315,48281.40601808577,52538.74681952313,57095.57014192957,61960.44063417206,67140.19487751416,72639.66693071426,78461.42865867865,84605.55513843651,91069.42612845376,97847.5728892438,104931.58031839924,112310.05154829517,119968.63908331029,127890.14642535304,136054.6982300285,144439.97495647712,153021.50639060212,161773.0131534057,170666.78583347777,179674.08856355853,188765.57335329696,197911.693494779,207083.10200578385,216251.02549240278,225387.60508773942,234466.196014131,243461.62283086395,252350.3874200194,261110.8287906129,269723.23680639267,278169.9216225514,286435.24309019063,294505.6043714855,302369.41409882955,310017.02290758333,317440.6385632127,324634.22460089275,331593.38708788046,338315.25255785644,344798.341888984,351042.44228440034,357048.4794433242,362818.3931105826,368355.0165962212,373661.96203967556,378743.51201023447,383604.51831099106,388250.3080993355,392686.5976540152,396919.41372271493,400955.0221475664,404799.863943793,408460.49796443054,411943.5501279889,415255.6688729024,418403.48607603915,421393.58325041895,424232.46257765166,426926.52223001665,429482.0356787136,431905.1345560726,434201.79470284807,436377.8250767415,438438.8591737247,440390.34868605365,442237.5591136426,443985.56708380417,445639.25917578366,447203.3319916337,448682.29332997225,450080.4643022321,451401.9822079329,452650.80408683536,453830.71076716454,
Cameroon,373.0,2083.363426653853,3974.508139956132,6065.481919652082,8377.326101014176,10933.281226629575,13759.013163125308,16882.861823252086,20336.114293047256,24153.30470646319,28372.54308165517,33035.87570996965,38189.67964079717,43885.094059802585,50178.49135747371,57131.99016673825,64814.01549867956,73299.90573091496,82672.57198799176,93023.21058609545,104452.07283326976,117069.29289655112,130995.77571495506,146364.14521272297,163319.75303068594,182021.74603478942,202644.1885650743,225377.23499341548,250428.34477339435,278023.5279780715,308408.6072039051,341850.478355939,378638.34441404085,419084.8916447816,463527.3760285883,512328.572968669,565877.5360006522,624590.1116259039,688909.1366854677,759304.2366504556,836271.1471874038,920330.4617675281,1012025.7029699441,1111920.6232583446,1220595.6345099544,1338643.268599995,1466662.5992454435,1605252.5589929426,1755004.118524084,1916491.3579000786,2090261.4593145428,2276823.737984839,2476637.919630384,2690101.8623222364,2917539.037635486,3159186.181567726,3415181.5008579143,3685553.879434659,3970213.6114055845,4268945.090159965,4581401.834950943,4907104.276235941,5245440.525620143,5595670.200701999,5956931.413848572,6328250.658746857,6708555.409725505,7096688.9808971295,7491427.165203267,7891496.094882865,8295590.723091351,8702393.343738055,9110591.589796156,9518895.410923906,9926052.615803473,10330862.68957698,10732188.597322315,11128966.498669999,11520213.335369116,11905032.299296832,12282616.321949795,12652249.726423401,13013308.231751155,13365257.522646952,13707650.604986526,14040124.226906933,14362394.400531167,14674251.49102765,14975554.775914732,15266226.886442313,15546248.032672178,15815650.333055831,16074512.191357799,16322952.888800122,16561127.396987533,16789221.49025252,17007447.152713496,17216038.336303473,17415247.03204043,17605339.707615808,17786594.05509209,17959296.075422756,18123737.452988468,18280213.275083803,18429019.951041505,18570453.456352074,18704807.75531419,18832373.498761028,18953436.865223557,19068278.62529983,19177173.336094018,19280388.705258504,19378185.06646396,19470814.984151457,19558522.950641472,19641545.177747168,19720109.46423177,19794435.132473446,19864733.023466874,19931205.540928245,19994046.74005382,20053442.451075796,20109570.43128599,20162600.545713823,20212694.9638945,20260008.369601954,20304688.19444106,20346874.846602496,20386701.95059418,20424296.60202943,20459779.59883057,20493265.70265866,20524863.87132436,20554677.508711144,20582804.70053017,20609338.445459038,20634366.889126867,20657973.53892786,20680237.48696107,20701233.613680657,20721032.793222927,20739702.08768108,20757304.933783915,20773901.326062873,20789547.98725174,20804298.53734143,20818203.65081157,20831311.20999108,20843666.45040011,20855312.09917962,20866288.508475382,20876633.780689687,20886383.889520075,20895572.79380605,20904232.546533838,20912393.398193408,20920083.894816246,20927330.971350614,20934160.039932314,20940595.073815078,
Bahrain,121.0,3826.7650027268446,7904.108604903007,12386.045705555201,17307.62793747337,22705.877704341645,28619.67188597739,35089.568056903874,42157.563179026605,49866.77834707477,58261.05838799918,67384.48631105277,77280.80333814642,87992.73673546933,99561.23805978576,112024.63951275926,125417.74234784952,139770.85573386756,155108.81140751595,171449.98523479403,188805.36034710033,207177.67122277,226560.66843843512,246938.54327366198,268285.5480186473,290565.8398816061,313733.5699817903,337733.2257935662,362500.22501259507,387961.7456624931,414037.76589310425,440642.2766946146,467684.6260573402,495070.93905102427,522705.57290045824,550492.5515224475,578336.9364736091,606146.0982004048,633830.8547133956,661306.4563174831,688493.4032043691,715318.0911686127,741713.2841254596,767618.4253885349,792979.7976461479,817750.547741029,841890.5911336197,865366.4195075412,888150.8269014646,910222.5714393627,931565.9921674676,952170.5926854834,972030.6067402977,991144.5569717048,1009514.8139564581,1027147.1660836062,1044050.4048967175,1060235.9290803778,1075717.3728336787,1090510.2594274755,1104631.6803838515,1118100.002430066,1130934.6010704827,1143155.620369451,1154783.758147651,1165840.0729751273,1176345.818168506,1186322.2926898021,1195790.7144025923,1204772.1081812596,1213287.2137788518,1221356.4054374683,1228999.6269393475,1236236.3373752867,1243085.4678387118,1249565.3880009046,1255693.8806001688,1261488.1231303725,1266964.6760796756,1272139.476740826,1277027.8375564252,1281644.4487073745,1286003.3840735306,1290118.1099160665,1294001.4962172692,1297665.8298422708,1301122.829368163,1304383.6609828225,1307458.9555953068,1310358.8263862475,1313092.8870647075,1315670.2702578409,1318099.6461747254,1320389.2410626528,1322546.8557451665,1324579.8837956565,1326495.32951086,1328299.825390962,1329999.6493551286,1331600.7413106905,1333108.7193655577,1334528.8954499145,1335866.2904300208,1337125.6486481926,1338311.4518879957,1339427.9328416602,1340479.0879542972,1341468.6897830947,1342400.2987506636,1343277.2744351532,1344102.7862776378,1344879.8238377015,1345611.2065304527,1346299.5929082863,1346947.4894703042,1347557.2590371354,1348131.1287070329,1348671.1973984083,1349179.4430160709,1349657.7292119043,1350107.8118271744,1350531.3449702691,1350929.8867734328,1351304.9048487742,1351657.781431087,1351989.8182588979,1352302.2411748536,1352596.2044761942,1352872.7950276171,1353133.0361426396,1353377.8912503268,1353608.2673518492,1353825.0182853232,1354028.9478077064,1354220.8125023018,1354401.3245185902,1354571.1541574,1354730.9323084417,1354881.2527486393,1355022.6743088344,1355155.7229131986,1355280.8935062706,1355398.6518661997,1355509.4363113504,1355613.6593091679,1355711.7089966135,1355803.9506095413,1355890.7278141298,1355972.3639936724,1356049.1634324293,1356121.41242861,1356189.3803755273,1356253.3207379826,1356313.4719955628,1356370.0585366688,1356423.2914701772,1356473.36942292,1356520.4792762701,1356564.7968455553,1356606.4875499976,
Trinidad and Tobago,8.0,22.080051707399743,37.650324962667675,54.868466592525586,73.90878251920338,94.96399616166417,118.24718800025587,143.99394091839406,172.46470961760585,203.9474383974729,238.76044827419318,277.2556355652782,319.8219929607787,366.88950171078255,418.9334269251306,476.4790589292012,540.1069435158614,610.4586515131257,688.2431412017198,774.2437737909554,869.3260389663332,974.4460772648739,1090.6600514903819,1219.1344730359579,1361.157555794323,1518.1516970225728,1691.6872035601034,1883.497349226419,2095.494902069646,2329.790247653518,2588.7112227559137,2874.8248268448147,3190.9609409967975,3540.238189330603,3926.0921631488945,4352.306063233625,4823.044004801819,5342.887068203827,5916.872281745604,6550.534590585497,7249.952001654266,8021.793814498745,8873.37216312582,9812.696553819082,10848.531585296729,11990.45720592719,13248.931721431296,14635.35660530363,16162.142622138079,17842.776329248107,19691.886032907805,21725.30568540935,23960.134705339427,26414.792218190676,29109.062891772286,32064.131222170276,35302.601402210064,38848.498685812105,42727.24767278346,46965.62329769692,51591.66930449012,56634.57864643878,62124.53101332823,68092.48216164311,74569.90026138914,81588.44612926074,89179.59417333463,97374.19360206625,106201.97241135327,115690.98636770199,125867.02159481545,136752.96303670396,148368.1391970417,160727.66371481438,173841.7960254422,187715.33930103452,202347.10426689504,217729.4654426279,233848.024514412,250681.4126206042,268201.24081195384,286372.20943118806,305152.3846656483,324493.632783488,344342.20650919824,364639.46289624466,385322.68986113777,406326.01644995983,427581.3685893392,449019.4498076525,470570.70833958534,492166.26460622036,513738.7771792018,535223.224202317,556557.5867961291,577683.4258132715,598546.3465791624,619096.3511042102,639288.0775928703,659080.9495394737,678439.2197312607,697331.9382255912,715732.8515946108,733620.2384970858,750976.6986017204,767788.9111921472,784047.3589643805,799746.0399163261,814882.1680796943,829455.871461869,843469.8926400838,856929.2972370702,869841.1926701016,882214.4630368466,894059.5143789703,905388.0430324152,916212.8163759604,926547.4754421045,936406.3526194991,945804.3078499376,954756.5818734429,963278.6642307431,971386.1778828917,979094.7764809116,986420.0557853057,993377.4765192891,999982.2985182167,1006249.5248606063,1012193.8551077248,1017829.6466972856,1023170.8837111847,1028231.1521531373,1033023.6209580856,1037561.0282637635,1041855.6718927522,1045919.4040618278,1049763.629333087,1053399.3052520396,1056836.9449416087,1060086.6245558078,1063157.9882931393,1066060.2576404773,1068802.2426014456,1071392.3512570278,1073838.6007193197,1076148.6296762114,1078329.712007545,1080388.7685682324,1082332.3801742215,1084166.8006389257,1085897.9700723547,1087531.527345231,1089072.8231194303,1090526.932099831,1091898.665343899,1093192.5820466913,1094413.0013371506,1095564.0133815033,1096649.4903415001,1097673.0968304118,
Mozambique,9.0,155.4122549259511,317.32284926183877,496.3719674367091,694.3732939918153,913.332343149012,1155.4667250726902,1423.228551676428,1719.329203185409,2046.7666680327493,2408.855843822424,2809.2619394454437,3252.0374191408896,3741.6628271714735,4283.09189939907,4881.8013944427585,5543.846145606872,6275.919868145934,7085.4223280109745,7980.533451966599,8970.295279396107,10064.702299168579,11274.801213332543,12612.801058623692,14092.194593247748,15727.892271140063,17536.369952355035,19535.831622150858,21746.388826180093,24190.258232270506,26891.979069500343,29878.65258894214,33180.20526220579,36829.67809170098,40863.544594825966,45322.05965767565,50249.64190304601,55695.293275382304,61713.05813761661,68362.52462609847,75709.3730281951,83825.97287448285,92792.03388985732,102695.31245149348,113632.37875786453,125709.44588317913,139043.2657409582,153762.0918976548,170006.71378105474,187931.5599845133,207705.87374337768,229514.95547592844,253561.47240753006,280066.82248392084,309272.5550829228,341441.82489709416,376860.8657930287,415840.46625208657,458717.41573691455,505855.88995040546,557648.7274546174,614518.5565252966,676918.7069799096,745333.8361892204,820280.1945435612,902305.4367264234,991987.8807499148,1089935.105962641,1196781.7751958654,1313186.5656570166,1439828.090905424,1577399.7025236916,1726603.0846820055,1888140.563970744,2062706.093593532,2250974.932053281,2453592.059909627,2671159.461381954,2904222.4845535513,3153255.5289158383,3418647.421276518,3700686.9321177774,3999548.8654133906,4315281.312967699,4647794.573259897,4996852.321591435,5362065.498239234,5742889.31238895,6138623.760883713,6548417.690304639,6971276.535952044,7406073.5490148775,7851564.144567572,8306403.034915755,8769163.455794977,9238357.950356495,9712459.924561238,10189925.338494707,10669213.904389653,11148809.078347612,11627236.524031056,12103080.514745114,12574998.050053248,13041730.570323458,13502113.11626694,13955081.068476172,14399674.50760477,14835040.42252373,15260432.959328597,15675211.943575993,16078839.990337024,16470878.385857001,16850982.0482759,17218893.78479271,17574438.041042335,17917514.359542757,18248090.689385068,18566196.694485206,18871917.176424954,19165385.69413099,19446778.46117682,19716308.564672913,19974220.546055168,20220785.367382728,20456295.768342238,20681062.02441246,20895408.095491294,21099668.144626778,21294183.44542306,21479299.60741062,21655364.14557906,21822724.3429239,21981725.39884172,22132708.83262795,22276011.12040206,22411962.55050517,22540886.265402783,22663097.48285641,22778902.86665494,22888600.03802712,22992477.207078125,23090812.91175176,23183875.849946,23271924.792777188,23355208.568748396,23433966.108037196,23508426.5367266,23578809.316009473,23645324.416185036,23708172.52176918,23767545.258999553,23823625.444406837,23876587.34619944,23926596.95808598,23973812.28024908,24018383.605849855,24060453.80865446,24100158.631837245,24137626.975168873,24172981.179234754,
